1, 0, 0
169, 218, 39
36, 62, 5
31, 53, 4
59, 130, 3
151, 212, 18
30, 35, 3
45, 96, 3
63, 128, 10
61, 97, 5
109, 194, 6
151, 212, 18
53, 112, 5
117, 200, 13
17, 10, 2
36, 62, 5
65, 99, 20
30, 35, 3
61, 97, 5
122, 200, 29
133, 146, 49
31, 35, 8
30, 12, 3
28, 22, 5
24, 12, 4
26, 11, 3
28, 22, 5
33, 23, 3
18, 9, 3
28, 22, 5
54, 84, 3
31, 53, 4
9, 0, 2
9, 0, 2
26, 0, 2
26, 0, 2
9, 0, 2
20, 3, 3
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
31, 38, 4
18, 11, 3
36, 62, 5
59, 130, 3
151, 212, 18
17, 10, 2
28, 22, 5
81, 142, 8
82, 119, 4
59, 130, 3
84, 174, 15
63, 128, 10
24, 12, 4
16, 3, 3
41, 49, 3
122, 200, 29
31, 53, 4
45, 96, 3
36, 62, 5
63, 128, 10
122, 200, 29
31, 35, 8
24, 12, 4
24, 12, 4
30, 12, 3
26, 11, 3
26, 11, 3
13, 0, 3
11, 0, 2
9, 0, 2
11, 0, 2
18, 1, 4
34, 0, 2
34, 0, 2
18, 1, 4
8, 0, 2
1, 0, 0
1, 1, 0
1, 0, 0
1, 1, 0
1, 0, 0
1, 2, 0
1, 0, 0
84, 174, 15
15, 0, 2
36, 62, 5
36, 62, 5
82, 119, 4
102, 142, 15
31, 38, 4
24, 12, 4
81, 142, 8
82, 119, 4
82, 119, 4
59, 130, 3
122, 200, 29
25, 22, 3
25, 22, 3
31, 38, 4
122, 200, 29
31, 35, 8
36, 62, 5
45, 96, 3
45, 96, 3
45, 96, 3
122, 200, 29
17, 10, 2
10, 0, 2
13, 0, 3
18, 9, 3
18, 11, 3
11, 0, 2
26, 0, 2
34, 0, 2
34, 0, 2
34, 0, 2
34, 0, 2
26, 0, 2
11, 0, 2
20, 3, 3
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
95, 114, 6
54, 153, 4
31, 38, 4
36, 62, 5
65, 96, 3
36, 62, 5
31, 53, 4
53, 112, 5
41, 49, 3
81, 142, 8
82, 119, 4
61, 97, 5
102, 142, 15
17, 10, 2
36, 62, 5
31, 38, 4
84, 174, 15
23, 15, 4
36, 62, 5
45, 96, 3
54, 84, 3
81, 142, 8
84, 174, 15
8, 1, 0
9, 0, 2
26, 0, 2
34, 0, 2
34, 0, 2
34, 0, 2
34, 0, 2
11, 0, 2
12, 0, 3
17, 9, 3
1, 0, 0
1, 0, 0
31, 53, 4
107, 142, 6
15, 2, 3
31, 38, 4
36, 62, 5
31, 35, 8
25, 22, 3
54, 153, 4
117, 200, 13
31, 38, 4
41, 49, 3
107, 142, 6
82, 119, 4
56, 114, 3
45, 96, 3
36, 62, 5
81, 142, 8
122, 200, 29
8, 1, 0
45, 96, 3
45, 96, 3
54, 84, 3
128, 199, 6
27, 35, 6
10, 0, 2
10, 0, 2
26, 0, 2
26, 0, 2
18, 1, 4
11, 0, 2
9, 0, 2
8, 0, 2
45, 96, 3
150, 200, 6
18, 9, 3
18, 9, 3
18, 11, 3
59, 130, 3
128, 199, 6
151, 212, 18
63, 83, 18
15, 2, 3
54, 84, 3
109, 194, 6
56, 114, 3
45, 96, 3
54, 84, 3
102, 142, 15
23, 15, 4
54, 84, 3
45, 96, 3
36, 62, 5
16, 5, 2
8, 0, 2
8, 0, 2
8, 0, 2
9, 0, 2
11, 0, 2
13, 0, 3
6, 0, 1
54, 84, 3
95, 114, 6
122, 200, 29
20, 7, 4
24, 12, 4
54, 153, 4
169, 218, 39
169, 218, 39
8, 1, 0
24, 12, 4
63, 128, 10
54, 84, 3
61, 97, 5
126, 142, 6
8, 1, 0
45, 96, 3
56, 114, 3
11, 1, 1
9, 0, 2
9, 0, 2
8, 0, 2
9, 0, 2
11, 0, 2
15, 0, 2
9, 0, 1
1, 0, 0
1, 0, 0
54, 84, 3
126, 142, 6
31, 53, 4
24, 12, 4
109, 194, 6
169, 218, 39
107, 142, 6
122, 200, 29
18, 11, 3
54, 84, 3
71, 96, 8
126, 142, 6
1, 1, 0
54, 84, 3
61, 97, 5
1, 1, 0
10, 1, 2
9, 0, 2
8, 0, 3
9, 0, 2
11, 0, 3
11, 0, 2
16, 0, 5
15, 0, 2
59, 130, 3
150, 200, 6
23, 15, 4
151, 212, 18
31, 35, 8
82, 119, 4
107, 142, 6
63, 128, 10
46, 46, 3
58, 78, 14
71, 96, 8
63, 83, 18
1, 0, 0
1, 0, 0
1, 0, 0
23, 10, 5
45, 96, 3
1, 0, 0
11, 0, 2
11, 0, 2
9, 0, 2
8, 0, 1
13, 0, 3
13, 0, 3
13, 0, 3
30, 12, 3
17, 9, 3
82, 119, 4
31, 38, 4
1, 0, 0
23, 15, 4
82, 119, 4
27, 35, 6
33, 23, 3
58, 78, 14
71, 96, 8
23, 10, 5
1, 1, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 1, 0
1, 0, 0
11, 0, 2
10, 0, 2
6, 0, 1
13, 0, 3
15, 0, 2
10, 0, 2
26, 11, 3
54, 84, 3
61, 97, 5
8, 1, 0
95, 114, 6
23, 15, 4
53, 46, 3
95, 114, 6
1, 0, 0
1, 1, 0
1, 0, 0
1, 0, 0
1, 2, 0
1, 0, 0
1, 0, 0
11, 0, 2
11, 0, 2
11, 0, 2
15, 0, 2
13, 0, 3
11, 0, 2
17, 9, 3
1, 0, 0
61, 97, 5
81, 119, 15
1, 0, 0
46, 46, 3
71, 96, 8
1, 0, 0
1, 2, 0
1, 0, 0
1, 0, 0
10, 0, 2
9, 0, 2
13, 0, 3
18, 1, 4
15, 0, 2
12, 0, 3
1, 0, 0
43, 54, 10
1, 0, 0
1, 0, 0
58, 78, 14
27, 35, 6
1, 0, 0
1, 0, 0
11, 0, 2
16, 0, 5
18, 1, 4
23, 15, 4
18, 9, 3
1, 0, 0
1, 0, 0
1, 1, 0
1, 1, 0
1, 0, 0
1, 1, 0
16, 3, 3
14, 13, 3
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 1, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 1, 0
1, 0, 0
